id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name
20016,1,Left Layer 6b isocortex,L6b,,1,3,8690,20703,5,1,506,/997/8/567/688/703/16/,8ADA87,,,f,507,2894025098,734881840,Layer 6b isocortex
20017,426,Left Superior colliculus motor related intermediate white layer,LSCiw,,1,3,8690,20294,6,1,765,/997/8/343/313/323/294/17/,FF90FF,,,f,766,2563539216,734881840,Superior colliculus motor related intermediate white layer
20018,709,Left nodular fissure,Lnf,,1,3,8690,21040,3,1,1225,/997/1024/1040/18/,AAAAAA,,,f,1226,3778172686,734881840,nodular fissure
20019,143,Left Induseum griseum,LIG,,1,3,8690,21080,7,1,452,/997/8/567/688/695/1089/1080/19/,7ED04B,,,f,453,2117099319,734881840,Induseum griseum
20020,992,Left Entorhinal area lateral part layer 2,LENTl2,,1,3,8690,20918,9,1,457,/997/8/567/688/695/1089/822/909/918/20/,32B825,,,f,458,4209621032,734881840,Entorhinal area lateral part layer 2
20021,568,Left lateral olfactory tract general,Llotg,,1,3,8690,20840,4,1,1019,/997/1009/967/840/21/,CCCCCC,,,f,1020,2601931165,734881840,lateral olfactory tract general
20022,285,Left Posterior parietal association areas,LPTLp,,1,3,8690,20315,6,1,300,/997/8/567/688/695/315/22/,009FAC,,,f,301,4041380584,734881840,Posterior parietal association areas
20023,2,Left Anterior amygdalar area,LAAA,,1,3,8690,20278,6,1,542,/997/8/567/623/477/278/23/,80C0E2,,,f,543,4252873038,734881840,Anterior amygdalar area
20025,710,Left simple fissure,Lsif,,1,3,8690,21040,3,1,1226,/997/1024/1040/25/,AAAAAA,,,f,1227,3504067713,734881840,simple fissure
20026,427,Left Superior colliculus motor related deep gray layer,LSCdg,,1,3,8690,20294,6,1,763,/997/8/343/313/323/294/26/,FF90FF,,,f,764,2056102031,734881840,Superior colliculus motor related deep gray layer
20027,144,Left Intergeniculate leaflet of the lateral geniculate complex,LIGL,,1,3,8690,21014,7,1,646,/997/8/343/1129/549/856/1014/27/,FF909F,,,f,647,1900856090,734881840,Intergeniculate leaflet of the lateral geniculate complex
20028,993,Left Entorhinal area lateral part layer 6a,LENTl6a,,1,3,8690,20918,9,1,466,/997/8/567/688/695/1089/822/909/918/28/,32B825,,,f,467,3113499141,734881840,Entorhinal area lateral part layer 6a
20029,569,Left lateral spinothalamic tract,Lsttl,,1,3,8690,20871,4,1,1073,/997/1009/967/871/29/,CCCCCC,,,f,1074,1590160233,734881840,lateral spinothalamic tract
20030,286,Left Periventricular hypothalamic nucleus anterior part,LPVa,,1,3,8690,20157,6,1,671,/997/8/343/1129/1097/157/30/,FF5D50,,,f,672,4028794868,734881840,Periventricular hypothalamic nucleus anterior part
20031,3,Left Anterior cingulate area,LACA,,1,3,8690,20315,6,1,203,/997/8/567/688/695/315/31/,40A666,,,f,204,758743580,734881840,Anterior cingulate area
20033,428,Left Primary visual area layer 6a,LVISp6a,,1,3,8690,20385,8,1,173,/997/8/567/688/695/315/669/385/33/,08858C,,,f,174,2158341533,734881840,Primary visual area layer 6a
20034,711,Left intercrural fissure,Licf,,1,3,8690,21040,3,1,1227,/997/1024/1040/34/,AAAAAA,,,f,1228,1415991612,734881840,intercrural fissure
20035,145,Left Oculomotor nucleus,LIII,,1,3,8690,20323,5,1,783,/997/8/343/313/323/35/,FF90FF,,,f,784,3545914074,734881840,Oculomotor nucleus
20036,994,Left Gustatory areas layer 1,LGU1,,1,3,8690,21057,7,1,98,/997/8/567/688/695/315/1057/36/,009C75,,,f,99,2374290445,734881840,Gustatory areas layer 1
20037,570,Left longitudinal association bundle,Llab,,1,3,8690,20768,4,1,1166,/997/1009/991/768/37/,CCCCCC,,,f,1167,2214700383,734881840,longitudinal association bundle
20038,287,Left Paraventricular hypothalamic nucleus,LPVH,,1,3,8690,20157,6,1,660,/997/8/343/1129/1097/157/38/,FF5D50,,,f,661,3443963014,734881840,Paraventricular hypothalamic nucleus
20039,4,Left Anterior cingulate area dorsal part,LACAd,,1,3,8690,20031,7,1,209,/997/8/567/688/695/315/31/39/,40A666,,,f,210,1697985147,734881840,Anterior cingulate area dorsal part
20041,995,Left posteromedial visual area layer 2/3,LVISpm2/3,,1,3,8690,20533,8,1,184,/997/8/567/688/695/315/669/533/41/,08858C,,,f,185,736869347,734881840,posteromedial visual area layer 2/3
20042,429,Left Superior colliculus motor related deep white layer,LSCdw,,1,3,8690,20294,6,1,764,/997/8/343/313/323/294/42/,FF90FF,,,f,765,3170401061,734881840,Superior colliculus motor related deep white layer
20043,712,Left ansoparamedian fissure,Lapf,,1,3,8690,21040,3,1,1228,/997/1024/1040/43/,AAAAAA,,,f,1229,2452402730,734881840,ansoparamedian fissure
20044,146,Left Infralimbic area,LILA,,1,3,8690,20315,6,1,228,/997/8/567/688/695/315/44/,59B363,,,f,229,1110609938,734881840,Infralimbic area
20045,854,Left Spinal nucleus of the trigeminal oral part rostral dorsomedial part,LSPVOrdm,,1,3,8690,20445,7,1,874,/997/8/343/1065/354/386/445/45/,FFA5D2,,,f,875,3878567998,734881840,Spinal nucleus of the trigeminal oral part rostral dorsomedial part
20046,571,Left mammillary related,Lmfbsma,,1,3,8690,20824,4,1,1184,/997/1009/991/824/46/,CCCCCC,,,f,1185,2838641316,734881840,mammillary related
20047,288,Left Paraventricular hypothalamic nucleus magnocellular division anterior magnocellular part,LPVHam,,1,3,8690,20071,8,1,662,/997/8/343/1129/1097/157/38/71/47/,FF5D50,,,f,663,4203299482,734881840,Paraventricular hypothalamic nucleus magnocellular division anterior magnocellular part
20048,5,Left Anterior cingulate area ventral part,LACAv,,1,3,8690,20031,7,1,215,/997/8/567/688/695/315/31/48/,40A666,,,f,216,1783773415,734881840,Anterior cingulate area ventral part
20049,713,Left intraparafloccular fissure,Lipf,,1,3,8690,21040,3,1,1229,/997/1024/1040/49/,AAAAAA,,,f,1230,2654107150,734881840,intraparafloccular fissure
20050,430,Left Precommissural nucleus,LPRC,,1,3,8690,20795,6,1,771,/997/8/343/313/323/795/50/,FF90FF,,,f,772,3014276231,734881840,Precommissural nucleus
20051,147,Left Intralaminar nuclei of the dorsal thalamus,LILM,,1,3,8690,20856,6,1,638,/997/8/343/1129/549/856/51/,FF909F,,,f,639,53488759,734881840,Intralaminar nuclei of the dorsal thalamus
20052,996,Left Entorhinal area lateral part layer 3,LENTl3,,1,3,8690,20918,9,1,461,/997/8/567/688/695/1089/822/909/918/52/,32B825,,,f,462,2381220030,734881840,Entorhinal area lateral part layer 3
20053,855,Left Spinal nucleus of the trigeminal oral part middle dorsomedial part dorsal zone,LSPVOmdmd,,1,3,8690,20445,7,1,872,/997/8/343/1065/354/386/445/53/,FFA5D2,,,f,873,217466567,734881840,Spinal nucleus of the trigeminal oral part middle dorsomedial part dorsal zone
20054,572,Left medial forebrain bundle,Lmfb,,1,3,8690,20824,4,1,1169,/997/1009/991/824/54/,CCCCCC,,,f,1170,4274696721,734881840,medial forebrain bundle
20055,289,Left Paraventricular hypothalamic nucleus parvicellular division anterior parvicellular part,LPVHap,,1,3,8690,20094,8,1,668,/997/8/343/1129/1097/157/38/94/55/,FF5D50,,,f,669,1148389696,734881840,Paraventricular hypothalamic nucleus parvicellular division anterior parvicellular part
20056,6,Left Nucleus accumbens,LACB,,1,3,8690,20493,6,1,525,/997/8/567/623/477/493/56/,80CDF8,,,f,526,2053079136,734881840,Nucleus accumbens
20057,714,Left paramedian sulcus,Lpms,,1,3,8690,21040,3,1,1230,/997/1024/1040/57/,AAAAAA,,,f,1231,3972977495,734881840,paramedian sulcus
20058,431,Left Medial terminal nucleus of the accessory optic tract,LMT,,1,3,8690,20323,5,1,790,/997/8/343/313/323/58/,FF90FF,,,f,791,1464326049,734881840,Medial terminal nucleus of the accessory optic tract
20059,148,Left Intermediodorsal nucleus of the thalamus,LIMD,,1,3,8690,20444,7,1,627,/997/8/343/1129/549/856/444/59/,FF909F,,,f,628,80523806,734881840,Intermediodorsal nucleus of the thalamus
20060,997,Left Entorhinal area lateral part layer 6b,LENTl6b,,1,3,8690,20918,9,1,467,/997/8/567/688/695/1089/822/909/918/60/,32B825,,,f,468,547187647,734881840,Entorhinal area lateral part layer 6b
20061,856,Left Spinal nucleus of the trigeminal oral part middle dorsomedial part ventral zone,LSPVOmdmv,,1,3,8690,20445,7,1,873,/997/8/343/1065/354/386/445/61/,FFA5D2,,,f,874,2911019619,734881840,Spinal nucleus of the trigeminal oral part middle dorsomedial part ventral zone
20062,573,Left medial longitudinal fascicle,Lmlf,,1,3,8690,20832,4,1,1032,/997/1009/967/832/62/,CCCCCC,,,f,1033,2996842461,734881840,medial longitudinal fascicle
20063,290,Left Paraventricular hypothalamic nucleus descending division,LPVHd,,1,3,8690,20467,6,1,717,/997/8/343/1129/1097/467/63/,FF4C3E,,,f,718,3500188330,734881840,Paraventricular hypothalamic nucleus descending division
20064,7,Left Anterodorsal nucleus,LAD,,1,3,8690,20239,7,1,622,/997/8/343/1129/549/856/239/64/,FF909F,,,f,623,1062958533,734881840,Anterodorsal nucleus
20065,715,Left parafloccular sulcus,Lpfs,,1,3,8690,21040,3,1,1231,/997/1024/1040/65/,AAAAAA,,,f,1232,771629690,734881840,parafloccular sulcus
20066,432,Left Lateral terminal nucleus of the accessory optic tract,LLT,,1,3,8690,20323,5,1,788,/997/8/343/313/323/66/,FF90FF,,,f,789,1984958584,734881840,Lateral terminal nucleus of the accessory optic tract
20067,149,Left Interstitial nucleus of Cajal,LINC,,1,3,8690,20795,6,1,772,/997/8/343/313/323/795/67/,FF90FF,,,f,773,4183673030,734881840,Interstitial nucleus of Cajal
20068,998,Left Frontal pole layer 1,LFRP1,,1,3,8690,20184,7,1,7,/997/8/567/688/695/315/184/68/,268F45,,,f,8,1397862467,734881840,Frontal pole layer 1
20069,857,Left Spinal nucleus of the trigeminal oral part ventrolateral part,LSPVOvl,,1,3,8690,20445,7,1,875,/997/8/343/1065/354/386/445/69/,FFA5D2,,,f,876,4273257522,734881840,Spinal nucleus of the trigeminal oral part ventrolateral part
20070,574,Left midbrain related,Lmfbsm,,1,3,8690,20824,4,1,1196,/997/1009/991/824/70/,CCCCCC,,,f,1197,4145502087,734881840,midbrain related
20071,291,Left Paraventricular hypothalamic nucleus magnocellular division,LPVHm,,1,3,8690,20038,7,1,661,/997/8/343/1129/1097/157/38/71/,FF5D50,,,f,662,4268996545,734881840,Paraventricular hypothalamic nucleus magnocellular division
20072,8,Left Anterodorsal preoptic nucleus,LADP,,1,3,8690,20141,6,1,675,/997/8/343/1129/1097/141/72/,FF5547,,,f,676,1069999127,734881840,Anterodorsal preoptic nucleus
20073,716,Left ventricular systems,LVS,,1,3,8690,20997,1,1,1199,/997/73/,AAAAAA,,,f,1200,959784099,734881840,ventricular systems
20074,999,Left Lateral visual area layer 6a,LVISl6a,,1,3,8690,20409,8,1,166,/997/8/567/688/695/315/669/409/74/,08858C,,,f,167,3506956184,734881840,Lateral visual area layer 6a
20075,433,Left Dorsal terminal nucleus of the accessory optic tract,LDT,,1,3,8690,20323,5,1,789,/997/8/343/313/323/75/,FF90FF,,,f,790,313632257,734881840,Dorsal terminal nucleus of the accessory optic tract
20076,150,Left Interstitial nucleus of the vestibular nerve,LINV,,1,3,8690,20370,6,1,922,/997/8/343/1065/354/370/76/,FFB3D9,,,f,923,1070920716,734881840,Interstitial nucleus of the vestibular nerve
20077,858,Left Spinal nucleus of the trigeminal oral part caudal dorsomedial part,LSPVOcdm,,1,3,8690,20445,7,1,871,/997/8/343/1065/354/386/445/77/,FFA5D2,,,f,872,4278948626,734881840,Spinal nucleus of the trigeminal oral part caudal dorsomedial part
20078,575,Left middle cerebellar peduncle,Lmcp,,1,3,8690,20752,4,1,1091,/997/1009/960/752/78/,CCCCCC,,,f,1092,733008278,734881840,middle cerebellar peduncle
20079,292,Left Paraventricular hypothalamic nucleus magnocellular division medial magnocellular part,LPVHmm,,1,3,8690,20071,8,1,663,/997/8/343/1129/1097/157/38/71/79/,FF5D50,,,f,664,2109016078,734881840,Paraventricular hypothalamic nucleus magnocellular division medial magnocellular part
20080,9,Left Anterior hypothalamic area,LAHA,,1,3,8690,20141,6,1,676,/997/8/343/1129/1097/141/80/,FF5547,,,f,677,1854528966,734881840,Anterior hypothalamic area
20081,717,Left lateral ventricle,LVL,,1,3,8690,20073,2,1,1200,/997/73/81/,AAAAAA,,,f,1201,1797046580,734881840,lateral ventricle
20082,434,Left Nucleus of the lateral lemniscus dorsal part,LNLLd,,1,3,8690,20612,7,1,805,/997/8/343/1065/771/1132/612/82/,FFAE6F,,,f,806,713162928,734881840,Nucleus of the lateral lemniscus dorsal part
20083,151,Left Inferior olivary complex,LIO,,1,3,8690,20370,6,1,890,/997/8/343/1065/354/370/83/,FFB3D9,,,f,891,2657411510,734881840,Inferior olivary complex
20084,1000,Left Prelimbic area layer 6a,LPL6a,,1,3,8690,20972,7,1,226,/997/8/567/688/695/315/972/84/,2FA850,,,f,227,3335965557,734881840,Prelimbic area layer 6a
20085,859,Left spinocerebellar tract,Lsct,,1,3,8690,20812,6,1,1088,/997/1009/960/752/326/812/85/,CCCCCC,,,f,1089,855849778,734881840,spinocerebellar tract
20086,576,Left middle thalamic commissure,Lmtc,,1,3,8690,20896,4,1,1124,/997/1009/983/896/86/,CCCCCC,,,f,1125,48183717,734881840,middle thalamic commissure
20087,293,Left Paraventricular hypothalamic nucleus parvicellular division medial parvicellular part dorsal zone,LPVHmpd,,1,3,8690,20094,8,1,669,/997/8/343/1129/1097/157/38/94/87/,FF5D50,,,f,670,4123394571,734881840,Paraventricular hypothalamic nucleus parvicellular division medial parvicellular part dorsal zone
20088,10,Left Anterior hypothalamic nucleus,LAHN,,1,3,8690,20467,6,1,696,/997/8/343/1129/1097/467/88/,FF4C3E,,,f,697,2309913226,734881840,Anterior hypothalamic nucleus
20089,718,Left rhinocele,LRC,,1,3,8690,20081,3,1,1201,/997/73/81/89/,AAAAAA,,,f,1202,2684298025,734881840,rhinocele
20090,435,Left Nucleus of the lateral lemniscus horizontal part,LNLLh,,1,3,8690,20612,7,1,806,/997/8/343/1065/771/1132/612/90/,FFAE6F,,,f,807,622626105,734881840,Nucleus of the lateral lemniscus horizontal part
20091,152,Left Interposed nucleus,LIP,,1,3,8690,20519,4,1,1011,/997/8/512/519/91/,FFFDBC,,,f,1012,3559061393,734881840,Interposed nucleus
20092,1001,Left Entorhinal area lateral part layer 4,LENTl4,,1,3,8690,20918,9,1,462,/997/8/567/688/695/1089/822/909/918/92/,32B825,,,f,463,327818525,734881840,Entorhinal area lateral part layer 4
20093,577,Left motor root of the trigeminal nerve,LmoV,,1,3,8690,20901,4,1,1038,/997/1009/967/901/93/,CCCCCC,,,f,1039,511291358,734881840,motor root of the trigeminal nerve
20094,294,Left Paraventricular hypothalamic nucleus parvicellular division,LPVHp,,1,3,8690,20038,7,1,667,/997/8/343/1129/1097/157/38/94/,FF5D50,,,f,668,2057162096,734881840,Paraventricular hypothalamic nucleus parvicellular division
20095,11,Left Agranular insular area,LAI,,1,3,8690,20315,6,1,260,/997/8/567/688/695/315/95/,219866,,,f,261,3198937984,734881840,Agranular insular area
20096,860,Left Dorsal cochlear nucleus,LDCO,,1,3,8690,20607,7,1,855,/997/8/343/1065/354/386/607/96/,FFA5D2,,,f,856,1628596813,734881840,Dorsal cochlear nucleus
20097,1002,Left Temporal association areas layer 1,LTEa1,,1,3,8690,20541,7,1,322,/997/8/567/688/695/315/541/97/,15B0B3,,,f,323,456768453,734881840,Temporal association areas layer 1
20098,719,Left subependymal zone,LSEZ,,1,3,8690,20081,3,1,1202,/997/73/81/98/,AAAAAA,,,f,1203,1826888016,734881840,subependymal zone
20099,436,Left Nucleus of the lateral lemniscus ventral part,LNLLv,,1,3,8690,20612,7,1,807,/997/8/343/1065/771/1132/612/99/,FFAE6F,,,f,808,1722520813,734881840,Nucleus of the lateral lemniscus ventral part
20100,153,Left Interpeduncular nucleus,LIPN,,1,3,8690,20165,6,1,797,/997/8/343/313/348/165/100/,FFA6FF,,,f,798,814290991,734881840,Interpeduncular nucleus
20101,861,Left Ventral cochlear nucleus,LVCO,,1,3,8690,20607,7,1,856,/997/8/343/1065/354/386/607/101/,FFA5D2,,,f,857,1142812669,734881840,Ventral cochlear nucleus
20102,578,Left nigrostriatal tract,Lnst,,1,3,8690,20760,4,1,1129,/997/1009/1000/760/102/,CCCCCC,,,f,1130,1908794680,734881840,nigrostriatal tract
20103,295,Left Paraventricular hypothalamic nucleus magnocellular division posterior magnocellular part,LPVHpm,,1,3,8690,20071,8,1,664,/997/8/343/1129/1097/157/38/71/103/,FF5D50,,,f,665,250376013,734881840,Paraventricular hypothalamic nucleus magnocellular division posterior magnocellular part
20104,12,Left Agranular insular area dorsal part,LAId,,1,3,8690,20095,7,1,261,/997/8/567/688/695/315/95/104/,219866,,,f,262,289370996,734881840,Agranular insular area dorsal part
20105,437,Left Superior olivary complex medial part,LSOCm,,1,3,8690,20398,7,1,823,/997/8/343/1065/771/1132/398/105/,FFAE6F,,,f,824,3450441622,734881840,Superior olivary complex medial part
20106,154,Left Inferior salivatory nucleus,LISN,,1,3,8690,20370,6,1,892,/997/8/343/1065/354/370/106/,FFB3D9,,,f,893,2611456062,734881840,Inferior salivatory nucleus
20107,1003,Left Somatomotor areas Layer 1,LMO1,,1,3,8690,20500,7,1,10,/997/8/567/688/695/315/500/107/,1F9D5A,,,f,11,900612548,734881840,Somatomotor areas Layer 1
20108,720,Left choroid plexus,Lchpl,,1,3,8690,20081,3,1,1203,/997/73/81/108/,AAAAAA,,,f,1204,1492204019,734881840,choroid plexus
20109,579,Left nigrothalamic fibers,Lntt,,1,3,8690,20760,4,1,1130,/997/1009/1000/760/109/,CCCCCC,,,f,1131,3579496032,734881840,nigrothalamic fibers
20110,296,Left Paraventricular hypothalamic nucleus parvicellular division periventricular part,LPVHpv,,1,3,8690,20094,8,1,670,/997/8/343/1129/1097/157/38/94/110/,FF5D50,,,f,671,3511387045,734881840,Paraventricular hypothalamic nucleus parvicellular division periventricular part
20111,13,Left Agranular insular area posterior part,LAIp,,1,3,8690,20095,7,1,267,/997/8/567/688/695/315/95/111/,219866,,,f,268,1382517995,734881840,Agranular insular area posterior part
20112,862,Left Granular lamina of the cochlear nuclei,LCNlam,,1,3,8690,20607,7,1,853,/997/8/343/1065/354/386/607/112/,FFA5D2,,,f,854,3067613847,734881840,Granular lamina of the cochlear nuclei
20113,1004,Left Primary somatosensory area lower limb layer 2/3,LSSp-ll2/3,,1,3,8690,20337,9,1,57,/997/8/567/688/695/315/453/322/337/113/,188064,,,f,58,2802480882,734881840,Primary somatosensory area lower limb layer 2/3
20114,438,Left Superior olivary complex lateral part,LSOCl,,1,3,8690,20398,7,1,824,/997/8/343/1065/771/1132/398/114/,FFAE6F,,,f,825,98062534,734881840,Superior olivary complex lateral part
20115,155,Left Trochlear nucleus,LIV,,1,3,8690,20323,5,1,785,/997/8/343/313/323/115/,FF90FF,,,f,786,4115476116,734881840,Trochlear nucleus
20116,721,Left choroid fissure,Lchfl,,1,3,8690,20081,3,1,1204,/997/73/81/116/,AAAAAA,,,f,1205,3192898784,734881840,choroid fissure
20117,580,Left optic chiasm,Loch,,1,3,8690,20848,4,1,1028,/997/1009/967/848/117/,CCCCCC,,,f,1029,1585611786,734881840,optic chiasm
20118,297,Left Periventricular hypothalamic nucleus intermediate part,LPVi,,1,3,8690,20157,6,1,672,/997/8/343/1129/1097/157/118/,FF5D50,,,f,673,3086088557,734881840,Periventricular hypothalamic nucleus intermediate part
20119,14,Left Agranular insular area ventral part,LAIv,,1,3,8690,20095,7,1,273,/997/8/567/688/695/315/95/119/,219866,,,f,274,4204343095,734881840,Agranular insular area ventral part
20120,863,Left Agranular insular area posterior part layer 1,LAIp1,,1,3,8690,20111,8,1,268,/997/8/567/688/695/315/95/111/120/,219866,,,f,269,3201384576,734881840,Agranular insular area posterior part layer 1
20121,1005,Left Lateral visual area layer 6b,LVISl6b,,1,3,8690,20409,8,1,167,/997/8/567/688/695/315/669/409/121/,08858C,,,f,168,1208923682,734881840,Lateral visual area layer 6b
20122,439,Left Superior olivary complex periolivary region,LPOR,,1,3,8690,20398,7,1,822,/997/8/343/1065/771/1132/398/122/,FFAE6F,,,f,823,197155834,734881840,Superior olivary complex periolivary region
20123,156,Left Koelliker-Fuse subnucleus,LKF,,1,3,8690,20867,7,1,810,/997/8/343/1065/771/1132/867/123/,FFAE6F,,,f,811,3695440306,734881840,Koelliker-Fuse subnucleus
20124,722,Left interventricular foramen,LIVF,,1,3,8690,20073,2,1,1205,/997/73/124/,AAAAAA,,,f,1206,1644273448,734881840,interventricular foramen
20125,581,Left optic tract,Lopt,,1,3,8690,20848,4,1,1029,/997/1009/967/848/125/,CCCCCC,,,f,1030,473050819,734881840,optic tract
20126,298,Left Periventricular hypothalamic nucleus posterior part,LPVp,,1,3,8690,20141,6,1,689,/997/8/343/1129/1097/141/126/,FF5547,,,f,690,4039829223,734881840,Periventricular hypothalamic nucleus posterior part
20127,15,Left Anteromedial nucleus,LAM,,1,3,8690,20239,7,1,619,/997/8/343/1129/549/856/239/127/,FF909F,,,f,620,70138096,734881840,Anteromedial nucleus
20128,864,Left Midbrain reticular nucleus,LMRN,,1,3,8690,20323,5,1,758,/997/8/343/313/323/128/,FF90FF,,,f,759,2371196921,734881840,Midbrain reticular nucleus
20129,723,Left third ventricle,LV3,,1,3,8690,20073,2,1,1206,/997/73/129/,AAAAAA,,,f,1207,562407244,734881840,third ventricle
20130,440,Left Superior central nucleus raphe medial part,LCSm,,1,3,8690,20679,7,1,841,/997/8/343/1065/771/1117/679/130/,FFC395,,,f,842,3729469793,734881840,Superior central nucleus raphe medial part
